id,state,user,employee_open,user_closed,employee_merged,days_opened,number_of_comments,days_between_first_and_last_comment,days_first_comment_after_creation,days_last_comment_before_closed,days_opened_group,days_between_first_and_last_comment_group,days_first_comment_after_creation_group,days_last_comment_before_closed_group
3958,closed,deepak1556,volunter,zcbenz,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
3959,closed,deepak1556,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
3962,closed,ibicdlcod,volunter,null,volunter,12,0,null,null,null,"(1,30]",NA,NA,NA
3967,closed,leethomas,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3968,closed,leethomas,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
397,closed,RobberPhex,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3972,closed,preco21,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
3974,closed,leethomas,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
3975,closed,leethomas,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
3993,closed,swissmanu,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
3997,closed,leethomas,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
3998,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4004,closed,lukeapage,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4006,closed,levrik,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4009,closed,paulcbetts,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4018,closed,hinaria,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4023,closed,omrilitov,volunter,zcbenz,employee,3,1,0,0,2,"(1,30]",NA,NA,"(1,30]"
4029,closed,leethomas,volunter,zcbenz,employee,3,5,0,2,0,"(1,30]",NA,"(1,30]",NA
4030,closed,lukeapage,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4035,closed,preco21,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
4042,closed,ZhangYueqiu,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4044,closed,j5a,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4046,closed,deepak1556,volunter,zcbenz,employee,0,3,0,0,0,NA,NA,NA,NA
4047,closed,leethomas,volunter,null,volunter,15,0,null,null,null,"(1,30]",NA,NA,NA
4048,closed,etiktin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4050,closed,etiktin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4054,closed,yamatoya,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4056,closed,cdaringe,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4057,closed,princejwesley,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4058,closed,kyku,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4062,closed,j5a,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4064,closed,weiway,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4071,closed,deepak1556,volunter,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
4075,closed,j5a,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
408,closed,FWeinb,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4088,closed,Mingling94,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4089,closed,yamatoya,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4090,closed,lukeapage,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4091,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4092,closed,paulcbetts,volunter,null,volunter,14,1,0,0,14,"(1,30]",NA,NA,"(1,30]"
4094,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4098,closed,deepak1556,volunter,zcbenz,employee,0,3,0,0,0,NA,NA,NA,NA
4102,closed,Mingling94,volunter,jlord,volunter,0,0,null,null,null,NA,NA,NA,NA
4109,closed,jlord,volunter,zcbenz,employee,0,8,0,0,0,NA,NA,NA,NA
4111,closed,evgenyzinoviev,volunter,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
4112,closed,evgenyzinoviev,volunter,zcbenz,employee,0,7,0,0,0,NA,NA,NA,NA
4113,closed,importcjj,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4116,closed,ghost,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4118,closed,Ivshti,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4123,closed,miniak,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4129,closed,etiktin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4131,closed,etiktin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4133,closed,yamatoya,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4138,closed,yamatoya,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4142,closed,Rokt33r,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4146,closed,yamatoya,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4150,closed,hamxiaoz,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4153,closed,sunaiwen,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4156,closed,evgenyzinoviev,volunter,zcbenz,employee,3,3,0,2,1,"(1,30]",NA,"(1,30]","(0,1]"
4161,closed,gabriel,volunter,zcbenz,employee,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
4163,closed,deepak1556,volunter,zcbenz,employee,1,2,0,0,1,"(0,1]",NA,NA,"(0,1]"
4164,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4165,closed,yamatoya,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4166,closed,ragingwind,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4170,closed,arniu,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4177,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4178,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
418,closed,sprintr,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4180,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4181,closed,bengotow,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
4182,closed,deepak1556,volunter,zcbenz,employee,2,5,1,0,1,"(1,30]","(0,1]",NA,"(0,1]"
4186,closed,CharlieHess,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4188,closed,Rosey,volunter,jlord,volunter,0,0,null,null,null,NA,NA,NA,NA
4189,closed,jlord,volunter,jlord,volunter,0,0,null,null,null,NA,NA,NA,NA
4190,closed,ragingwind,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4192,closed,evgenyzinoviev,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4201,closed,evgenyzinoviev,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4202,closed,evgenyzinoviev,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4204,closed,yamatoya,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4205,closed,deepak1556,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4206,closed,ragingwind,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4207,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4211,closed,ragingwind,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4217,closed,yamatoya,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4221,closed,yamatoya,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4223,closed,deepak1556,volunter,zcbenz,employee,6,10,0,5,0,"(1,30]",NA,"(1,30]",NA
4225,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4230,closed,deepak1556,volunter,zcbenz,employee,2,2,0,1,0,"(1,30]",NA,"(0,1]",NA
4231,closed,yamatoya,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4235,closed,paulatbipsync,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4244,closed,vaenow,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4245,closed,yamatoya,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4246,closed,fbukevin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4247,closed,deepak1556,volunter,zcbenz,employee,0,2,0,0,0,NA,NA,NA,NA
4253,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4260,closed,fbukevin,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4263,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4271,closed,thingsinjars,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4274,closed,petrfelzmann,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4275,closed,baconbrad,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4277,closed,lukeadams,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4287,closed,preco21,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4288,closed,brenca,volunter,zcbenz,employee,1,3,0,1,0,"(0,1]",NA,"(0,1]",NA
4289,closed,wgrafael,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4291,closed,yamatoya,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4292,closed,be5invis,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4301,closed,ragingwind,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4302,closed,pra85,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4308,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4309,closed,diracdeltas,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4312,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4314,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4318,closed,wgrafael,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4320,closed,runinspring,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4331,closed,rafaelgfirmino,volunter,null,volunter,0,6,0,0,0,NA,NA,NA,NA
4333,closed,rafaelgfirmino,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4339,closed,ShiningRay,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4344,closed,bengotow,volunter,null,volunter,13,6,5,6,1,"(1,30]","(1,30]","(1,30]","(0,1]"
4353,closed,preco21,volunter,null,volunter,11,0,null,null,null,"(1,30]",NA,NA,NA
4356,closed,chris-ls,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4361,closed,ShiningRay,volunter,zcbenz,employee,10,0,null,null,null,"(1,30]",NA,NA,NA
4363,closed,Vj3k0,volunter,kevinsawicki,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
437,closed,avdg,volunter,zcbenz,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
4378,closed,markisadesignerd,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4392,closed,madarche,volunter,zcbenz,employee,9,1,0,5,4,"(1,30]",NA,"(1,30]","(1,30]"
4393,closed,gerhardberger,volunter,null,volunter,19,11,3,8,8,"(1,30]","(1,30]","(1,30]","(1,30]"
4398,closed,LartSimZ,volunter,zcbenz,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
4406,closed,adam-lynch,volunter,paulcbetts,volunter,0,0,null,null,null,NA,NA,NA,NA
4408,closed,adam-lynch,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4409,closed,adam-lynch,volunter,null,volunter,0,1,0,0,0,NA,NA,NA,NA
441,closed,as3boyan,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4410,closed,adam-lynch,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4412,closed,adam-lynch,volunter,null,volunter,26,0,null,null,null,"(1,30]",NA,NA,NA
4413,closed,hintjens,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4423,closed,brenca,volunter,zcbenz,employee,25,4,0,17,7,"(1,30]",NA,"(1,30]","(1,30]"
4442,closed,deepak1556,volunter,zcbenz,employee,4,2,0,0,3,"(1,30]",NA,NA,"(1,30]"
4447,closed,KevinMartin,volunter,zcbenz,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
4448,closed,berlysia,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4449,closed,deepak1556,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
445,closed,island205,volunter,zcbenz,employee,19,0,null,null,null,"(1,30]",NA,NA,NA
4450,closed,HR,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4451,closed,brenca,volunter,zcbenz,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
4453,closed,lukeapage,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
4455,closed,preco21,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4457,closed,HR,volunter,null,volunter,8,2,0,3,5,"(1,30]",NA,"(1,30]","(1,30]"
4458,closed,ZhouQD,volunter,null,volunter,0,1,0,0,0,NA,NA,NA,NA
4466,closed,yuya-oc,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4471,closed,rsezille,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4474,closed,Juul,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
448,closed,as3boyan,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4480,closed,apoco,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4482,closed,lukeapage,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4493,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4494,closed,pra85,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4496,closed,cesine,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4498,closed,destan,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4499,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4501,closed,dmnlk,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4503,closed,x87,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4509,closed,caibirdme,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
451,closed,deepak1556,volunter,null,volunter,37,0,null,null,null,"(30,180]",NA,NA,NA
4515,closed,deepak1556,volunter,zcbenz,employee,8,4,1,6,1,"(1,30]","(0,1]","(1,30]","(0,1]"
4517,closed,deepak1556,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
4518,closed,deepak1556,volunter,zcbenz,employee,7,3,0,6,0,"(1,30]",NA,"(1,30]",NA
452,closed,marksamman,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4522,closed,deepak1556,volunter,zcbenz,employee,8,12,4,3,1,"(1,30]","(1,30]","(1,30]","(0,1]"
4528,closed,50Wliu,volunter,lee-dohm,employee,1,2,0,0,1,"(0,1]",NA,NA,"(0,1]"
4534,closed,apoco,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4537,closed,simpzan,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
4542,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4543,closed,baconbrad,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4546,closed,lonnylot,volunter,null,volunter,6,0,null,null,null,"(1,30]",NA,NA,NA
4547,closed,rafaelgfirmino,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4551,closed,deepak1556,volunter,zcbenz,employee,4,2,0,3,0,"(1,30]",NA,"(1,30]",NA
4558,closed,cesine,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4560,closed,magicae,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
4561,closed,preco21,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4564,closed,dongjoon-hyun,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4566,closed,yamatoya,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4579,closed,jin5354,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4580,closed,kanatapple,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4592,closed,miniak,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4595,closed,dongjoon-hyun,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4596,closed,felixrieseberg,volunter,zcbenz,employee,1,2,0,0,0,"(0,1]",NA,NA,NA
4605,closed,ghost,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4607,closed,robertlyall,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4609,closed,brenca,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4611,closed,rowanoulton,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4616,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4623,closed,parro-it,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4629,closed,rxon,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
4630,closed,preco21,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
4631,closed,preco21,volunter,null,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
4632,closed,zmbc,volunter,null,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
4635,closed,akameco,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4642,closed,flying-sheep,volunter,null,volunter,3,0,null,null,null,"(1,30]",NA,NA,NA
4646,closed,danhp,volunter,zcbenz,employee,5,7,2,1,0,"(1,30]","(1,30]","(0,1]",NA
4656,closed,princejwesley,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4665,closed,christoth,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4666,closed,SLiNv,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4667,closed,deepak1556,volunter,null,volunter,4,0,null,null,null,"(1,30]",NA,NA,NA
4682,closed,danhp,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4695,closed,dongjoon-hyun,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4700,closed,ArekSredzki,volunter,zcbenz,employee,3,1,0,1,2,"(1,30]",NA,"(0,1]","(1,30]"
4712,closed,mnquintana,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4713,closed,mnquintana,volunter,kevinsawicki,employee,0,2,0,0,0,NA,NA,NA,NA
4715,closed,dongjoon-hyun,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4716,closed,paulcbetts,volunter,null,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4723,closed,wujingke,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4725,closed,danhp,volunter,zcbenz,employee,1,3,0,0,0,"(0,1]",NA,NA,NA
4726,closed,bugparty,volunter,null,volunter,28,6,7,1,20,"(1,30]","(1,30]","(0,1]","(1,30]"
4729,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4730,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4736,closed,preco21,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4747,closed,maxbeatty,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4751,closed,maxbeatty,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4752,closed,scycbx,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4753,closed,preco21,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4762,closed,bbondy,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4763,closed,HR,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4769,closed,bbondy,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4773,closed,preco21,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4774,closed,twolfson,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4777,closed,deepak1556,volunter,zcbenz,employee,2,4,0,1,0,"(1,30]",NA,"(0,1]",NA
4787,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4788,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4791,closed,paulcbetts,volunter,zcbenz,employee,3,10,1,0,2,"(1,30]","(0,1]",NA,"(1,30]"
480,closed,ghost,volunter,zcbenz,employee,9,0,null,null,null,"(1,30]",NA,NA,NA
4803,closed,scycbx,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4804,closed,deepak1556,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
4805,closed,paulcbetts,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4812,closed,thanpolas,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4821,closed,scycbx,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
484,closed,yaotti,volunter,zcbenz,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
4843,closed,jwheare,volunter,zcbenz,employee,12,1,0,2,9,"(1,30]",NA,"(1,30]","(1,30]"
4847,closed,mitchhentges,volunter,null,volunter,2,12,0,2,0,"(1,30]",NA,"(1,30]",NA
4848,closed,mitchhentges,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
4851,closed,k0kubun,volunter,kevinsawicki,employee,3,2,0,2,0,"(1,30]",NA,"(1,30]",NA
4853,closed,preco21,volunter,jlord,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4854,closed,preco21,volunter,zcbenz,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
4860,closed,chadluo,volunter,jlord,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4861,closed,OctoHuman,volunter,kevinsawicki,employee,10,5,0,2,7,"(1,30]",NA,"(1,30]","(1,30]"
4864,closed,miniak,volunter,jlord,volunter,1,0,null,null,null,"(0,1]",NA,NA,NA
4885,closed,ArekSredzki,volunter,zcbenz,employee,8,0,null,null,null,"(1,30]",NA,NA,NA
4887,closed,sergeybekrin,volunter,kevinsawicki,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
4892,closed,deepak1556,volunter,zcbenz,employee,7,0,null,null,null,"(1,30]",NA,NA,NA
4896,closed,felixrieseberg,volunter,zcbenz,employee,7,8,3,0,3,"(1,30]","(1,30]",NA,"(1,30]"
4901,closed,wujingke,volunter,zcbenz,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
4902,closed,hdwong,volunter,zcbenz,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
4917,closed,deepak1556,volunter,zcbenz,employee,6,1,0,5,0,"(1,30]",NA,"(1,30]",NA
4920,closed,PierBover,volunter,kevinsawicki,employee,2,1,0,2,0,"(1,30]",NA,"(1,30]",NA
4921,closed,roramirez,volunter,kevinsawicki,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
4922,closed,bengotow,volunter,zcbenz,employee,23,1,0,4,19,"(1,30]",NA,"(1,30]","(1,30]"
4923,closed,guatedude2,volunter,kevinsawicki,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
4924,closed,bengotow,volunter,zcbenz,employee,11,2,0,4,6,"(1,30]",NA,"(1,30]","(1,30]"
4926,closed,preco21,volunter,zcbenz,employee,4,0,null,null,null,"(1,30]",NA,NA,NA
4929,closed,deepak1556,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
493,closed,hokein,volunter,zcbenz,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
4941,closed,felixrieseberg,volunter,zeke,employee,0,0,null,null,null,NA,NA,NA,NA
4947,closed,preco21,volunter,zeke,employee,0,0,null,null,null,NA,NA,NA,NA
495,closed,batjko,volunter,thedaniel,volunter,0,0,null,null,null,NA,NA,NA,NA
4960,closed,dylan-cooper,volunter,null,volunter,9,3,0,0,8,"(1,30]",NA,NA,"(1,30]"
4962,closed,erkyrath,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4963,closed,preco21,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4964,closed,jwheare,volunter,kevinsawicki,employee,0,0,null,null,null,NA,NA,NA,NA
4968,closed,danhp,volunter,zcbenz,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
4970,closed,felixrieseberg,volunter,jlord,volunter,0,0,null,null,null,NA,NA,NA,NA
4986,closed,aluxian,volunter,zcbenz,employee,5,0,null,null,null,"(1,30]",NA,NA,NA
5002,closed,preco21,volunter,null,volunter,2,0,null,null,null,"(1,30]",NA,NA,NA
5009,closed,deepak1556,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
5029,closed,Mr0grog,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
5030,closed,deepak1556,volunter,zcbenz,employee,6,0,null,null,null,"(1,30]",NA,NA,NA
5040,closed,paulcbetts,volunter,zcbenz,employee,1,1,0,1,0,"(0,1]",NA,"(0,1]",NA
5048,closed,preco21,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
5056,closed,paulcbetts,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5067,closed,deepak1556,volunter,null,volunter,5,0,null,null,null,"(1,30]",NA,NA,NA
5070,closed,christoth,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5072,closed,sneakypete81,volunter,zcbenz,employee,3,0,null,null,null,"(1,30]",NA,NA,NA
5084,closed,Tyriar,volunter,null,volunter,0,0,null,null,null,NA,NA,NA,NA
5095,closed,Mr0grog,volunter,zcbenz,employee,2,0,null,null,null,"(1,30]",NA,NA,NA
5102,closed,Stone-Jay,volunter,zcbenz,employee,1,0,null,null,null,"(0,1]",NA,NA,NA
5108,closed,preco21,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
5114,closed,anshao,volunter,zcbenz,employee,0,0,null,null,null,NA,NA,NA,NA
